pokemon_id,move_id,level,order
547,366,28,
547,542,46
548,71,1
548,74,4
548,73,8
548,79,10
548,72,13
548,235,17
548,345,19
548,78,22
548,202,26
548,312,28
548,270,31
548,412,35
548,494,37
548,241,40
548,495,44
548,437,46,
549,74,1,1
549,73,1,2
549,72,1,3
549,235,1,4
549,298,10,
549,483,28,
549,80,46,
550,33,1,1
550,55,1,2
550,253,4,
550,29,7,
550,44,10,
550,453,13,
550,498,16,
550,36,20,
550,242,24,
550,401,28,
550,487,32,
550,38,36,
550,184,41,
550,175,46,
550,515,51,
550,37,56,
551,43,1,1
551,99,1,2
551,44,4,
551,28,7,
551,259,10,
551,328,13,
551,372,16,
551,189,19,
551,373,22,
551,207,25,
551,242,28,
551,91,31,
551,184,34,
551,492,37,
551,201,40,
551,89,43,
551,37,46,
552,43,1,1
552,99,1,2
552,44,1,3
552,28,1,4
552,44,4,
552,28,7,
552,259,10,
552,328,13,
552,372,16,
552,189,19,
552,373,22,
552,207,25,
552,242,28,
552,91,32,
552,184,36,
552,492,40,
552,201,44,
552,89,48,
552,37,52,
553,43,1,1
553,99,1,2
553,44,1,3
553,28,1,4
553,44,4
553,28,7
553,259,10
553,328,13
553,372,16
553,189,19
553,373,22
553,207,25
553,242,28
553,91,32
553,184,36
553,492,42
553,201,48
553,89,54
553,200,60
554,33,1
554,205,3,
554,510,6,
554,99,9,
554,424,11,
554,29,14,
554,253,17,
554,263,19,
554,7,22,
554,526,25,
554,37,27,
554,187,30,
554,394,33,
554,269,35,
554,276,39,
554,315,42,
555,33,1,1
555,205,1,2
555,510,1,3
555,99,1,4
555,205,3,
555,510,6,
555,99,9,
555,424,11,
555,29,14,
555,207,17,
555,263,19,
555,7,22,
555,526,25,
555,37,27,
555,187,30,
555,394,33,
555,359,35,
555,269,39,
555,276,47,
555,315,54,
556,64,1,1
556,71,1,2
556,230,3,
556,74,6,
556,42,10,
556,72,13,
556,235,15,
556,178,18,
556,302,22,
556,202,26,
556,367,29,
556,275,33,
556,80,38,
556,389,42
556,241,45
556,76,50
556,538,55
556,495,57
557,210,1
557,350,5
557,110,7
557,28,11
557,185,13
557,479,17
557,397,19
557,450,23
557,446,24
557,157,29
557,163,31
557,404,35,
557,504,37,
557,175,41,
557,439,43,
558,504,1,1
558,350,1,2
558,110,1,3
558,28,1,4
558,350,5,
558,110,7,
558,28,11,
558,185,13,
558,479,17,
558,397,19,
558,450,23,
558,446,24,
558,157,29,
558,163,31,
558,404,38,
558,504,43,
558,175,50,
558,439,55,
559,43,1,1
559,67,1,2
559,28,5,
559,185,9,
559,29,12,
559,207,16,
559,280,20,
559,371,23,
559,498,27,
559,136,31,
559,184,34,
559,242,38,
559,263,42,
559,431,45,
559,264,49,
559,457,53,
560,43,1,1
560,67,1,2
560,28,1,3
560,185,1,4
560,28,5,
560,185,9,
560,29,12,
560,207,16,
560,280,20,
560,371,23,
560,498,27,
560,136,31,
560,184,34,
560,242,38,
560,263,45,
560,431,51,
560,264,58,
560,457,65,
561,16,1,1
561,357,1,2
561,95,4,
561,149,8,
561,366,11,
561,18,14,
561,60,18,
561,314,21,
561,113,24,
561,115,28,
561,485,31,
561,119,34,
561,356,38,
561,403,41,
561,94,44,
561,322,48,
561,143,51,
562,310,1,1
562,182,1,2
562,50,5,
562,114,9,
562,101,13,
562,506,17,
562,261,21,
562,466,25,
562,174,29,
562,471,33,1
562,470,33,2
562,247,37,
562,288,41,
562,212,45,
562,194,49,
563,310,1,1
563,182,1,2
563,50,1,3
563,114,1,4
563,50,5,
563,114,9,
563,101,13,
563,506,17,
563,261,21,
563,466,25,
563,174,29,
563,471,33,1
563,470,33,2
563,184,34,
563,247,39,
563,288,45,
563,212,51,
563,194,57,
564,117,1,1
564,110,1,2
564,55,1,3
564,205,5,
564,44,8,
564,182,11,
564,453,15,
564,246,18,
564,242,21,
564,469,25,
564,362,28,
564,479,31,
564,174,35,
564,504,38,
564,401,41,
564,157,45,
564,240,48,
564,56,51,
565,117,1,1
565,110,1,2
565,55,1,3
565,205,1,4
565,205,5,
565,44,8,
565,182,11,
565,453,15,
565,246,18,
565,242,21,
565,469,25,
565,362,28,
565,479,31,
565,174,35,
565,504,40,
565,401,45,
565,157,51,
565,240,56,
565,56,61,
566,98,1,1
566,43,1,2
566,17,1,3
566,88,5,
566,104,8,
566,184,11,
566,365,15,
566,246,18,
566,97,21,
566,501,25,
566,512,28,
566,225,31,
566,242,35,
566,283,38,
566,369,41,
566,157,45,
566,337,48,
566,37,51,
567,98,1,1
567,43,1,2
567,17,1,3
567,88,1,4
567,88,5,
567,104,8,
567,184,11,
567,365,15,
567,246,18,
567,97,21,
567,501,25,
567,512,28,
567,225,31,
567,242,35,
567,283,40,
567,369,45,
567,157,51,
567,337,56,
567,37,61,
568,1,1,1
568,139,1,2
568,278,3,
568,390,7,
568,491,12,
568,3,14,
568,124,18,
568,254,23,1
568,256,23,2
568,36,25,
568,188,29,
568,499,34,
568,92,36,
568,133,40,
568,441,45,
568,153,47,
569,1,1,1
569,139,1,2
569,278,1,3
569,390,1,4
569,278,3,
569,390,7,
569,491,12,
569,3,14,
569,124,18,
569,254,23,1
569,256,23,2
569,34,25,
569,188,29,
569,499,34,
569,92,39,
569,133,46,
569,441,54,
569,153,59,
570,10,1,1
570,43,1,2
570,228,5,
570,313,9,
570,154,13,
570,185,17,
570,184,21,
570,269,25,
570,492,29,
570,259,33,
570,97,37,
570,373,41,
570,386,45,
570,417,49,
570,286,53,
570,539,57,
571,369,1,1
571,10,1,2
571,43,1,3
571,228,1,4
571,468,1,5
571,228,5,
571,468,9,
571,154,13,
571,185,17,
571,184,21,
571,269,25
571,492,29
571,400,30
571,259,34
571,97,39
571,373,44
571,386,49
571,417,54
571,286,59
571,539,64
572,1,1
572,45,3
572,270,7
572,321,9
572,3,13
572,227,15
572,129,19,
572,47,21,
572,541,25,
572,204,27,
572,358,31,
572,497,33,
572,21,37,
572,445,39,
572,304,43,
572,387,45,
572,495,49,
573,331,1,1
573,350,1,2
573,270,1,3
573,321,1,4
573,47,1,5
573,541,1,6
574,1,1,
574,93,3,
574,321,7,
574,313,10,
574,3,14,
574,60,16,
574,373,19,
574,185,24,
574,473,25,
574,260,28,
574,248,31,
574,377,33,
574,94,37,
574,477,40,
574,204,46,
574,478,48,
575,1,1,1
575,93,1,2
575,321,1,3
575,313,1,4
575,93,3,
575,321,7,
575,313,10,
575,3,14,
575,60,16,
575,373,19,
575,185,24,
575,473,25,
575,260,28,
575,248,31,
575,377,34,
575,94,39,
575,477,43,
575,204,50,
575,478,53,
576,1,1,1
576,93,1,2
576,321,1,3
576,313,1,4
576,93,3,
576,321,7,
576,313,10,
576,3,14,
576,60,16,
576,373,19,
576,185,24,
576,473,25,
576,260,28
576,248,31
576,377,34
576,94,39
576,477,45
576,204,54
576,478,59
577,149,1
577,115,3
577,205,7
577,289,10
577,237,14
577,113,16
577,204,19
577,105,24
577,473,25
577,283,28,
577,248,31,
577,220,33,
577,94,37,
577,285,40,
577,377,46,
577,472,48,
578,149,1,1
578,115,1,2
578,205,1,3
578,289,1,4
578,115,3,
578,205,7,
578,289,10,
578,237,14,
578,113,16,
578,204,19,
578,105,24,
578,473,25,
578,283,28,
578,248,31,
578,220,34,
578,94,39,
578,285,43,
578,377,50,
578,472,53,
579,149,1,1
579,115,1,2
579,205,1,3
579,289,1,4
579,115,3,
579,205,7,
579,289,10
579,237,14
579,113,16
579,204,19
579,105,24
579,473,25
579,283,28
579,248,31
579,220,34
579,94,39
579,146,41
579,285,45
579,377,54
579,472,59
580,55,1
580,346,3
580,432,6,
580,17,9,
580,352,13,
580,332,15,
580,61,19,
580,297,21,
580,392,24,
580,403,27,
580,355,30,
580,240,34,
580,366,37,
580,413,41,
580,542,46,
581,55,1,1
581,346,1,2
581,432,1,3
581,17,1,4
581,346,3,
581,432,6,
581,17,9,
581,352,13,
581,332,15,
581,61,19,
581,297,21,
581,392,24,
581,403,27,
581,355,30,
581,240,34,
581,366,40,
581,413,47,
581,542,55,
582,333,1,
582,106,4,
582,310,7,
582,253,10,
582,196,13,
582,54,16,
582,419,19,
582,269,22,
582,429,26,
582,151,31,
582,58,35,
582,258,40,
582,243,44,
582,59,49,
582,329,53,
583,333,1,1
583,106,1,2
583,310,1,3
583,253,1,4
583,106,4,
583,310,7,
583,253,10,
583,196,13,
583,54,16,
583,419,19,
583,269,22,
583,429,26,
583,151,31,
583,58,36,
583,258,42,
583,243,47,
583,59,53,
583,329,58,
584,311,1,1
584,333,1,2
584,106,1,3
584,310,1,4
584,253,1,5
584,106,4,
584,310,7,
584,253,10,
584,196,13,
584,54,16,
584,419,19,
584,269,22,
584,429,26,
584,151,31,
584,58,36,
584,258,42,
584,243,50,
584,59,59,
584,329,67,
585,33,1,1
585,293,1,2
585,45,4,
585,28,7,
585,24,10,
585,73,13,
585,185,16,
585,36,20,
585,26,24,
585,312,28,
585,412,32,
585,204,36,
585,267,41,
585,38,46,
585,76,51,
586,224,1,1
586,33,1,2
586,293,1,3
586,45,1,4
586,28,1,5
586,45,4,
586,28,7,
586,24,10,
586,73,13,
586,185,16,
586,36,20,
586,26,24,
586,312,28,
586,412,32,
586,204,36
586,532,37
586,267,44
586,38,52
586,76,60
587,84,1
587,98,4
587,39,7
587,268,10
587,209,13
587,228,16
587,104,19
587,351,22
587,486,26
587,512,30
587,113,34
587,227,38
587,521,42
587,97,46
587,435,50
588,64,1
588,43,4
588,203,8
588,210,13
588,31,16
588,29,20
588,206,25
588,405,28
588,163,32
588,36,37
588,184,40
588,404,44
588,175,49,
588,14,52,
588,38,56,
589,64,1,1
589,43,1,2
589,501,1,3
589,41,1,4
589,43,4,
589,501,8,
589,41,13,
589,31,16,
589,29,20,
589,206,25,
589,405,28,
589,163,32,
589,442,37,
589,334,40
589,404,44
589,179,49
589,14,52
589,416,56
590,71,1
590,74,6
590,310,8
590,117,12
590,72,15
590,275,18
590,185,20
590,230,24
590,202,28
590,92,32
590,235,35
590,499,39,
590,76,43,
590,476,45,
590,147,50,
591,71,1,1
591,74,1,2
591,310,1,3
591,117,1,4
591,74,6,
591,310,8,
591,117,12,
591,72,15,
591,275,18,
591,185,20,
591,230,24,
591,202,28,
591,92,32,
591,235,35,
591,499,43,
591,76,49,
591,476,54,
591,147,62,
592,145,1,1
592,346,1,2
592,71,5,
592,101,9,
592,61,13,
592,105,17,
592,352,22,
592,466,27,
592,362,32,
592,240,37,
592,506,43,
592,56,49,
592,378,55,
592,323,61,
593,145,1,1
593,346,1,2
593,71,1,3
593,101,1,4
593,71,5,
593,101,9,
593,61,13,
593,105,17,
593,352,22,
593,466,27,
593,362,32,
593,240,37,
593,506,45,
593,56,53,
593,378,61,
593,323,69,
594,1,1,1
594,346,1,2
594,392,5,
594,453,9,
594,3,13,
594,505,17,
594,182,21,
594,352,25,
594,358,29,
594,487,33,
594,273,37,
594,362,41,
594,219,45,
594,270,49,
594,469,53,
594,361,57,
594,56,61,
595,81,1,1
595,141,1,2
595,169,1,3
595,86,4,
595,103,7,
595,210,12,
595,527,15,
595,450,18,
595,380,23,
595,163,26,
595,486,29,
595,324,34,
595,97,37,
595,389,40,
595,435,45,
595,405,48,
596,81,1,1
596,141,1,2
596,169,1,3
596,86,1,4
596,86,4,
596,103,7,
596,210,12,
596,527,15,
596,450,18,
596,380,23,
596,163,26,
596,486,29,
596,324,34,
596,97,40,
596,389,46,
596,435,54,
596,405,60,
597,33,1,1
597,106,1,2
597,205,6,
597,174,9,
597,232,14,
597,42,18,
597,360,21,
597,334,26,
597,429,30,
597,275,35,
597,120,38,
597,442,43,
597,371,47,
597,430,52,
597,153,55,
598,431,1,1
598,33,1,2
598,106,1,3
598,205,1,4
598,174,1,5
598,205,6,
598,174,9,
598,232,14,
598,42,18,
598,360,21,
598,334,26,
598,429,30
598,275,35
598,120,38
598,438,40
598,442,46
598,371,53
598,430,61
598,153,67
599,11,1
599,268,6
599,84,11
599,544,16
599,20,21
599,451,26
599,475,31
599,429,36
599,103,39,
599,435,42,
599,319,45,
599,508,48,
599,199,51,
599,192,54,
599,63,57,
600,11,1,1
600,268,1,2
600,84,1,3
600,544,1,4
600,268,6,
600,84,11,
600,544,16,
600,20,21,
600,451,26,
600,475,31,
600,429,36,
600,103,40,
600,435,44,
600,319,48,
600,508,52,
600,199,56,
600,192,60,
600,63,64,
601,11,1,1
601,268,1,2
601,84,1,3
601,544,1,4
601,268,6,
601,84,11,
601,544,16,
601,20,21,
601,451,25,
601,475,31,
601,429,36,
601,103,40,
601,435,44,
601,319,48,
601,508,54,
601,199,60,
601,192,66,
601,63,72,
602,33,1,1
602,86,1,2
602,209,1,3
602,451,1,4
603,29,1,1
603,86,1,2
603,209,1,3
603,451,1,4
603,20,9,
603,51,19,
603,435,29,
603,242,39,
603,85,44,
603,491,49,
603,489,54,
603,528,59,
603,380,64,
603,192,69,
603,37,74,
604,306,1,1
604,29,1,2
604,51,1,3
604,435,1,4
604,242,1,5
605,93,1,
605,45,4,
605,377,8,
605,357,11,
605,60,15,
605,29,18,
605,237,22,
605,286,25,
605,493,29,
605,428,32,
605,244,36,
605,94,39,
605,347,43,
605,105,46,
605,470,50,1
605,471,50,2
605,485,53,
605,472,56,
606,93,1,1
606,45,1,2
606,377,1,3
606,357,1,4
606,45,4,
606,377,8,
606,357,11,
606,60,15,
606,29,18,
606,237,22,
606,286,25,
606,493,29,
606,428,32,
606,244,36,
606,94,39,
606,347,45,
606,105,50,
606,470,56,
606,471,58,
606,485,63,
606,472,68,
607,52,1,1
607,310,1,2
607,107,3,
607,123,5,
607,83,7,
607,109,10,
607,101,13,
607,261,16,
607,481,20,
607,286,24,
607,506,28,
607,262,33,
607,517,38,
607,174,43,
607,247,49,
607,220,55,
607,315,61,
608,52,1,1
608,310,1,2
608,107,1,3
608,123,1,4
608,107,3,
608,123,5,
608,83,7,
608,109,10,
608,101,13,
608,261,16,
608,481,20,
608,286,24,
608,506,28,
608,262,33,
608,517,38,
608,174,45,
608,247,53,
608,220,61,
608,315,69,
609,123,1,1
609,109,1,2
609,481,1,3
609,506,1,4
610,10,1,
610,43,4,
610,372,7,
610,82,10,
610,530,13,
610,184,16,
610,163,20,
610,206,24,
610,337,28,
610,349,32,
610,269,36,
610,406,41,
610,14,46,
610,12,51,
610,200,56,
610,416,61,
611,10,1,1
611,43,1,2
611,372,1,3
611,82,1,4
611,43,4,
611,372,7,
611,82,10,
611,530,13,
611,184,16,
611,163,20,
611,206,24,
611,337,28,
611,349,32,
611,269,36,
611,406,42,
611,14,48,
611,12,54,
611,200,60,
611,416,66,
612,10,1,1
612,43,1,2
612,372,1,3
612,82,1,4
612,43,4,
612,372,7,
612,82,10,
612,530,13,
612,184,16,
612,163,20,
612,206,24,
612,337,28
612,349,32
612,269,36
612,406,42
612,14,50
612,12,58
612,200,66
612,416,74
613,181,1
613,45,5
613,117,9
613,196,13
613,154,17
613,362,21
613,203,25
613,204,29
613,163,33,
613,175,36,
613,156,41,
613,59,45,
613,258,49,
613,37,53,
613,329,57,
614,276,1,1
614,453,1,2
614,181,1,3
614,45,1,4
614,117,1,5
614,196,1,6
614,45,5,
614,117,9,
614,196,13,
614,154,17
614,362,21
614,203,25
614,207,29
614,163,33
614,175,36
614,556,37
614,156,41
614,59,45
614,258,53
614,37,59
614,329,66
615,20,1
615,420,5
615,159,9
615,229,13
615,196,17,
615,54,21,1
615,114,21,2
615,62,25,
615,151,29,
615,58,33,
615,113,37,1
615,115,37,2
615,163,41,
615,109,45,
615,105,49,
615,76,53,
615,400,57,
615,329,61,
616,141,1,
616,51,4,
616,117,8,
616,174,13,
616,522,16,
616,72,20,
616,281,25,
616,182,28,
616,151,32,
616,202,37,
616,34,40,
616,405,44,
616,105,49,
616,385,52,
616,515,56,
617,141,1,1
617,491,1,2
617,104,1,3
617,98,1,4
617,491,4,
617,104,8,
617,98,13,
617,522,16,
617,72,20,
617,129,25,
617,382,28,
617,97,32,
617,202,37,
617,369,40,
617,405,44,
617,105,49,
617,384,52,
617,515,56,
618,189,1,1
618,300,1,2
618,117,5,
618,84,9,
618,341,13,
618,293,17,
618,426,21,
618,435,25,
618,203,30,
618,340,35,
618,330,40,
618,85,45,
618,279,50,
618,175,55,
618,90,61,
619,1,1,
619,96,5,
619,197,9,
619,252,13,
619,3,17,
619,129,21,
619,347,25,
619,395,29,
619,409,33,
619,26,37,
619,369,41,
619,501,45,
619,340,49,
619,136,53,
619,179,57,
619,396,61,
620,1,1,1
620,96,1,2
620,197,1,3
620,252,1,4
620,96,5,
620,197,9,
620,252,13,
620,3,17,
620,129,21,
620,347,25,
620,395,29,
620,409,33,
620,26,37,
620,369,41,
620,469,45,
620,340,49,
620,136,56,
620,179,63,
620,396,70,
621,43,1,1
621,10,1,2
621,468,5,
621,44,9,
621,184,13,
621,82,18,
621,163,21,
621,242,25,
621,337,27,
621,498,31,
621,279,35,
621,400,40,
621,525,45,
621,431,49,
621,276,55,
621,200,62,
622,1,1,1
622,310,1,2
622,111,1,3
622,189,5,
622,205,9,
622,325,13,
622,334,17,
622,5,21,
622,222,25,
622,223,30,
622,101,35,
622,174,40,
622,89,45,
622,359,50,
622,264,55,
623,1,1,1
623,310,1,2
623,111,1,3
623,189,1,4
623,189,5,
623,205,9,
623,325,13,
623,334,17,
623,5,21,
623,222,25,
623,223,30,
623,101,35,
623,174,40,
623,484,43,
623,89,50,
623,359,60,
623,264,70
624,10,1
624,43,6
624,210,9
624,259,14
624,185,17
624,184,22
624,232,25
624,163,30
624,372,33
624,319,38
624,373,41
624,334,46
624,400,49
624,442,54
624,14,57
624,12,62,
625,368,1,1
625,10,1,2
625,43,1,3
625,210,1,4
625,259,1,5
625,43,6,
625,210,9,
625,259,14,
625,185,17,
625,184,22,
625,232,25,
625,163,30,
625,372,33,
625,319,38,
625,373,41,
625,334,46,
625,400,49,
625,442,57,
625,14,63,
625,12,71,
626,228,1,1
626,43,1,2
626,99,6,
626,31,11,
626,30,16,
626,184,21,
626,279,26,
626,543,31,
626,116,36,
626,224,41,
626,179,46,
626,37,51,
626,14,56,
626,416,61,
627,64,1,1
627,43,1,2
627,31,5,
627,17,10,
627,468,14,
627,184,19,
627,332,23,
627,163,28,
627,432,32,
627,366,37,
627,403,41,
627,306,46,
627,507,50,
627,18,55,
627,413,59,
627,37,64,
628,64,1,1
628,43,1,2
628,31,1,3
628,17,1,4
628,31,5,
628,17,10,
628,468,14,
628,184,19,
628,332,23,
628,163,28,
628,432,32,
628,366,37,
628,403,41,
628,306,46,
628,507,50,
628,276,51,
628,18,57,
628,413,63,
628,37,70,
629,16,1,1
629,43,1,2
629,31,5,
629,365,10,
629,417,14,
629,260,19,
629,185,23,
629,386,28,
629,432,32,
629,366,37,
629,403,41,
629,399,46,
629,373,50,
629,18,55,
629,413,59,
629,119,64,
630,16,1,1
630,43,1,2
630,31,1,3
630,365,1,4
630,31,5,
630,365,10,
630,417,14,
630,260,19,
630,185,23,
630,386,28,
630,432,32,
630,366,37,
630,403,41,
630,399,46,
630,373,50,
630,198,51,
630,18,57,
630,413,63,
630,119,70,
631,510,1,1
631,122,1,2
631,316,6,
631,20,11,
631,83,16,
631,154,21,
631,289,26,
631,481,31,
631,450,36,
631,163,41,
631,133,46,
631,53,51,
631,254,56,1
631,255,56,2
631,256,56,3
631,517,61,
632,11,1,1
632,28,1,2
632,210,6,
632,44,11,
632,97,16,
632,232,21,
632,450,26,
632,242,31,
632,442,36,
632,91,41,
632,494,46,
632,404,51,
632,334,56,
632,12,61,
632,319,66,
633,33,1,1
633,82,1,2
633,116,4,
633,44,9,
633,29,12,
633,225,17,
633,46,20,
633,242,25,
633,21,28,
633,406,32,
633,526,38,
633,407,42,
633,34,48,
633,184,52,
633,304,58,
633,200,62,
634,458,1,1
634,82,1,2
634,116,1,3
634,44,1,4
634,116,4,
634,44,9,
634,29,12,
634,225,17,
634,46,20,
634,242,25,
634,21,28,
634,406,32,
634,526,38,
634,407,42,
634,34,48,
634,184,55,
634,304,64,
634,200,71,
635,161,1,1
635,82,1,2
635,116,1,3
635,44,1,4
635,116,4,
635,44,9,
635,29,12,
635,225,17,
635,46,20,
635,242,25,
635,21,28,
635,406,32,
635,526,38,
635,407,42,
635,34,48,
635,184,55,
635,304,68,
635,200,79,
636,52,1,1
636,81,1,2
636,141,10,
636,36,20,
636,488,30,
636,450,40,
636,38,50,
636,172,60,
636,405,70,
636,133,80,
636,37,90,
636,394,100,
637,52,1,1
637,81,1,2
637,141,1,3
637,16,1,4
637,141,10,
637,16,20,
637,83,30,
637,18,40,
637,318,50,
637,483,59,
637,257,60,
637,405,70,
637,476,80,
637,542,90,
637,552,100,
638,98,1,1
638,43,1,2
638,24,7,
638,232,13,
638,36,19,
638,270,25,
638,514,31,
638,442,37,
638,533,42,
638,14,49,
638,501,55,
638,526,61,
638,368,67,
638,370,73,
639,98,1,1
639,43,1,2
639,24,7,
639,479,13,
639,36,19,
639,270,25,
639,514,31,
639,157,37,
639,533,42,
639,14,49,
639,501,55,
639,526,61,
639,444,67,
639,370,73,
640,98,1,1
640,43,1,2
640,24,7,
640,345,13,
640,36,19,
640,270,25,
640,514,31,
640,202,37,
640,533,42,
640,14,49,
640,501,55,
640,526,61,
640,348,67,
640,370,73,
641,253,1,1
641,310,1,2
641,16,1,3
641,207,7,
641,44,13,
641,279,19,
641,314,25,
641,326,31,
641,97,37,
641,403,43,
641,242,49,
641,366,55,
641,240,61,
641,542,67,
641,399,73,
641,359,79,
641,37,85,
642,253,1,1
642,310,1,2
642,84,1,3
642,207,7,
642,44,13,
642,279,19,
642,351,25,
642,377,31,
642,97,37,
642,435,43,
642,242,49,
642,268,55,
642,417,61,
642,87,67,
642,399,73,
642,359,79,
642,37,85,
643,424,1,1
643,82,1,2
643,286,8,
643,246,15,
643,53,22,
643,225,29,
643,163,36,
643,326,43,
643,558,50,
643,406,54,
643,286,64,
643,242,71,
643,126,78,
643,200,85,
643,304,92,
643,551,100,
644,422,1,1
644,82,1,2
644,286,8,
644,246,15,
644,85,22,
644,225,29,
644,163,36,
644,428,43,
644,559,50,
644,337,54,
644,286,64,
644,242,71,
644,87,78,
644,200,85,
644,304,92,
644,550,100,
645,335,1,1
645,341,1,2
645,317,1,3
645,286,7,
645,386,13,
645,523,19,
645,88,25,
645,326,31,
645,14,37,
645,414,43,
645,157,49,
645,89,55,
645,201,61,
645,90,67,
645,444,73,
645,359,79,
645,200,85,
646,196,1,1
646,82,1,2
646,286,8,
646,246,15,
646,58,22,
646,225,29,
646,163,36,
646,184,43,
646,549,50,
646,406,57,
646,286,64,
646,283,71,
646,59,78,
646,200,85,
646,304,92,
647,453,1,1
647,43,1,2
647,24,7,
647,61,13,
647,36,19,
647,270,25,
647,514,31,
647,401,37,
647,533,43,
647,14,49,
647,501,55,
647,526,61,
647,56,67,
647,370,73
648,496,1
648,98,6
648,93,11
648,47,16
648,298,21
648,512,26
648,60,31
648,497,36
648,369,43
648,358,50
648,94,57
648,304,64
648,272,71
648,370,78
648,195,85
649,546,1,1
649,98,1,2
649,393,1,3
649,232,1,4
649,103,1,5
649,210,7,
649,199,11,
649,488,18,
649,443,22,
649,163,29,
649,319,33,
649,324,40,
649,161,44,
649,404,51,
649,405,55,
649,493,62,
649,192,66,
649,63,73,
649,120,77,
650,43,1,1
650,35,1,2
650,101,9,
650,100,17,
650,269,25,
650,228,33,
650,94,41,
650,276,49,
650,375,57,
650,428,65,
650,322,73,
650,192,81,
650,354,89,
650,63,97,
651,43,1,1
651,35,1,2
651,101,9,
651,100,17,
651,282,25,
651,191,33,
651,94,41,
651,289,49,
651,375,57,
651,428,65,
651,334,73,1
651,133,73,2
651,105,81,
651,354,89,
651,68,97,1
651,243,97,2
652,43,1,1
652,35,1,2
652,101,9,
652,104,17,
652,282,25,
652,228,33,
652,94,41,
652,129,49,
652,375,57,
652,428,65,
652,97,73,
652,105,81,
652,354,89,
652,245,97,
653,33,1,
653,182,10
653,450,15
653,237,20
653,93,23
653,350,26
653,106,29
653,60,32
653,445,35
653,175,38
653,213,41
653,94,44
653,90,47
654,33,1
654,182,10
654,450,15
654,237,20
654,93,23
654,429,26
654,319,29
654,60,32
654,445,35
654,175,38
654,213,41
654,94,44
654,442,47
655,74,1
655,345,10
655,73,19
655,98,28
655,230,37
655,363,46
655,388,55
655,403,64,
655,412,73,
655,186,82,
655,437,91,
655,465,100,
656,225,1,1
656,184,1,2
656,466,6,
656,246,10,
656,163,15,
656,425,19,
656,194,24,
656,337,28,
656,414,33,
656,396,37,
656,421,42,
656,467,46,
656,506,50,
657,271,1,1
657,310,1,2
657,86,1,3
657,84,1,4
657,109,1,5
657,253,8,
657,104,15,
657,351,22,
657,466,29,
657,164,36,
657,486,43,
657,506,50,
657,268,57,
657,435,64,
658,271,1,1
658,310,1,2
658,86,1,3
658,84,1,4
658,109,1,5
658,253,8,
658,104,15,
658,351,22,
658,466,29,
658,164,36,
658,486,43,
658,506,50,
658,268,57,
658,435,64,
659,271,1,1
659,310,1,2
659,86,1,3
659,84,1,4
659,109,1,5
659,253,8,
659,104,15,
659,351,22,
659,466,29,
659,164,36,
659,486,43,
659,506,50,
659,268,57,
659,435,64,
660,271,1,1
660,310,1,2
660,86,1,3
660,84,1,4
660,109,1,5
660,253,8,
660,104,15,
660,351,22,
660,466,29,
660,164,36,
660,486,43,
660,506,50,
660,268,57,
660,435,64,
661,271,1,1
661,310,1,2
661,86,1,3
661,84,1,4
661,109,1,5
661,253,8,
661,104,15,
661,351,22,
661,466,29,
661,164,36,
661,486,43,
661,506,50,
661,268,57,
661,435,64,
662,33,1,
662,55,10,1
662,52,10,2
662,181,10,3
662,29,20,
662,240,30,1
662,241,30,2
662,258,30,3
662,311,40,
662,56,50,1
662,126,50,2
662,59,50,3
663,33,1,
663,55,10,1
663,52,10,2
663,181,10,3
663,29,20,
663,240,30,1
663,241,30,2
663,258,30,3
663,311,40,
663,56,50,1
663,126,50,2
663,59,50,3
664,33,1,
664,55,10,1
664,52,10,2
664,181,10,3
664,29,20,
664,240,30,1
664,241,30,2
664,258,30,3
664,311,40,
664,56,50,1
664,126,50,2
664,59,50,3
665,33,1,1
665,55,1,2
665,253,4,
665,29,7,
665,44,10,
665,453,13,
665,498,16,
665,36,20,
665,242,24,
665,401,28,
665,487,32,
665,38,36,
665,184,41,
665,175,46,
665,515,51,
665,37,56,
666,33,1,1
666,205,1,2
666,510,1,3
666,99,1,4
666,205,3
666,510,6
666,99,9
666,424,11
666,29,14
666,207,17
666,263,19
666,7,22
666,526,25
666,37,27
666,187,30
666,394,33
666,359,35
666,269,39
666,276,47
666,315,54
667,496,1,
667,98,6,
667,93,11,
667,47,16,
667,298,21,
667,512,26,
667,60,31,
667,497,36,
667,369,43,
667,358,50,
667,94,57,
667,304,64,
667,272,71,
667,370,78,
667,195,85,
668,253,1,1
668,310,1,2
668,16,1,3
668,207,7,
668,44,13,
668,279,19,
668,314,25,
668,326,31,
668,97,37,
668,403,43,
668,242,49,
668,366,55,
668,240,61,
668,542,67,
668,399,73,
668,359,79,
668,37,85,
669,253,1,1
669,310,1,2
669,84,1,3
669,207,7,
669,44,13,
669,279,19,
669,351,25,
669,377,31,
669,97,37,
669,435,43,
669,242,49,
669,268,55,
669,417,61,
669,87,67,
669,399,73,
669,359,79,
669,37,85,
670,335,1,1
670,341,1,2
670,317,1,3
670,286,7,
670,386,13,
670,523,19,
670,88,25,
670,326,31,
670,14,37,
670,414,43,
670,157,49,
670,89,55,
670,201,61,
670,90,67,
670,444,73,
670,359,79,
670,200,85,
671,196,1,1
671,82,1,2
671,286,8,
671,246,15,
671,58,22,
671,225,29,
671,163,36,
671,184,43,
671,549,50,
671,406,57,
671,286,64,
671,283,71,
